1.2575149536132812e-01    2.4958539754152298e-02
1.1622320115566254e-01    2.4399820715188980e-02
1.0720589756965637e-01    2.3828579112887383e-02
9.8692476749420166e-02    2.3244559764862061e-02
9.0673841536045074e-02    2.2647619247436523e-02
8.3138942718505859e-02    2.2037779912352562e-02
7.6075099408626556e-02    2.1415239199995995e-02
6.9468192756175995e-02    2.0780410617589951e-02
6.3302852213382721e-02    2.0134000107645988e-02
5.7562749832868576e-02    1.9476940855383873e-02
5.2230749279260635e-02    1.8810460343956947e-02
4.7288980334997177e-02    1.8135970458388329e-02
4.2717959731817245e-02    1.7454709857702255e-02
3.8495201617479324e-02    1.6767209395766258e-02
3.4594390541315079e-02    1.6072839498519897e-02
3.0985420569777489e-02    1.5369639731943607e-02
2.7636319398880005e-02    1.4654560014605522e-02
2.4516969919204712e-02    1.3924079947173595e-02
2.1601919084787369e-02    1.3174789957702160e-02
1.8871849402785301e-02    1.2403779663145542e-02
1.6314109787344933e-02    1.1608920060098171e-02
1.3922220095992088e-02    1.0788849554955959e-02
1.1694829910993576e-02    9.9428007379174232e-03
9.6345916390419006e-03    9.0704653412103653e-03
7.7469670213758945e-03    8.1719392910599709e-03
6.0392371378839016e-03    7.2477022185921669e-03
4.5197168365120888e-03    6.2985350377857685e-03
3.1979549676179886e-03    5.3250240162014961e-03
2.0852650050073862e-03    4.3269628658890724e-03
1.1946819722652435e-03    3.3031878992915154e-03
5.4047437151893973e-04    2.2525449749082327e-03
1.3741799921263009e-04    1.1762989452108741e-03
-4.3249489879095387e-19    7.9837998782750219e-05
1.3741999282501638e-04    -1.0104649700224400e-03
5.4048240417614579e-04    -2.0683319307863712e-03
1.1947000166401267e-03    -3.0885681044310331e-03
2.0852959714829922e-03    -4.0701669640839100e-03
3.1980029307305813e-03    -5.0145871937274933e-03
4.5197848230600357e-03    -5.9233307838439941e-03
6.0393270105123520e-03    -6.7969597876071930e-03
7.7470820397138596e-03    -7.6352520845830441e-03
9.6347350627183914e-03    -8.4377890452742577e-03
1.1695009656250477e-02    -9.2044472694396973e-03
1.3922429643571377e-02    -9.9354311823844910e-03
1.6314350068569183e-02    -1.0631239973008633e-02
1.8872130662202835e-02    -1.1292680166661739e-02
2.1602239459753036e-02    -1.1920919641852379e-02
2.4517340585589409e-02    -1.2517609633505344e-02
2.7636729180812836e-02    -1.3084840029478073e-02
3.0985880643129349e-02    -1.3624929822981358e-02
3.4594900906085968e-02    -1.4140089973807335e-02
3.8495771586894989e-02    -1.4631950296461582e-02
4.2718600481748581e-02    -1.5101180411875248e-02
4.7289680689573288e-02    -1.5547290444374084e-02
5.2231531590223312e-02    -1.5968859195709229e-02
5.7563610374927521e-02    -1.6363890841603279e-02
6.3303790986537933e-02    -1.6730319708585739e-02
6.9469220936298370e-02    -1.7066350206732750e-02
7.6076231896877289e-02    -1.7370549961924553e-02
8.3140179514884949e-02    -1.7641859129071236e-02
9.0675190091133118e-02    -1.7879649996757507e-02
9.8693951964378357e-02    -1.8083700910210609e-02
1.0720749944448471e-01    -1.8254179507493973e-02
1.1622499674558640e-01    -1.8391579389572144e-02
1.2575329840183258e-01    -1.8496759235858917e-02
1.3579739630222321e-01    -1.8570860847830772e-02
1.4635920524597168e-01    -1.8615409731864929e-02
1.5743839740753174e-01    -1.8632249906659126e-02
1.6903150081634521e-01    -1.8623629584908485e-02
1.8113219738006592e-01    -1.8592150881886482e-02
1.9373099505901337e-01    -1.8540749326348305e-02
2.0681540668010712e-01    -1.8472749739885330e-02
2.2036960721015930e-01    -1.8391739577054977e-02
2.3437470197677612e-01    -1.8301570788025856e-02
2.4880869686603546e-01    -1.8206320703029633e-02
2.6364660263061523e-01    -1.8110169097781181e-02
2.7886059880256653e-01    -1.8017379567027092e-02
2.9442030191421509e-01    -1.7932180315256119e-02
3.1029260158538818e-01    -1.7858689650893211e-02
3.2644259929656982e-01    -1.7800750210881233e-02
3.4283331036567688e-01    -1.7761699855327606e-02
3.5942640900611877e-01    -1.7744120210409164e-02
3.7618210911750793e-01    -1.7749510705471039e-02
3.9305990934371948e-01    -1.7777940258383751e-02
4.1001901030540466e-01    -1.7827760428190231e-02
4.2701840400695801e-01    -1.7895380035042763e-02
4.4401729106903076e-01    -1.7975140362977982e-02
4.6097570657730103e-01    -1.8059300258755684e-02
4.7785440087318420e-01    -1.8138170242309570e-02
4.9461561441421509e-01    -1.8200449645519257e-02
5.1122319698333740e-01    -1.8234379589557648e-02
5.2764272689819336e-01    -1.8234679475426674e-02
5.4384177923202515e-01    -1.8200730904936790e-02
5.5979049205780029e-01    -1.8132530152797699e-02
5.7546108961105347e-01    -1.8030719831585884e-02
5.9082841873168945e-01    -1.7896499484777451e-02
6.0586988925933838e-01    -1.7731619998812675e-02
6.2056559324264526e-01    -1.7538260668516159e-02
6.3489812612533569e-01    -1.7318939790129662e-02
6.4885288476943970e-01    -1.7076389864087105e-02
6.6241759061813354e-01    -1.6813440248370171e-02
6.7558270692825317e-01    -1.6532920300960541e-02
6.8834072351455688e-01    -1.6237579286098480e-02
7.0068651437759399e-01    -1.5930069610476494e-02
7.1261727809906006e-01    -1.5612849965691566e-02
7.2413200139999390e-01    -1.5288200229406357e-02
7.3523128032684326e-01    -1.4958200044929981e-02
7.4591791629791260e-01    -1.4624759554862976e-02
7.5619560480117798e-01    -1.4289580285549164e-02
7.6606982946395874e-01    -1.3954210095107555e-02
7.7554702758789062e-01    -1.3620059937238693e-02
7.8463482856750488e-01    -1.3288370333611965e-02
7.9334151744842529e-01    -1.2960249558091164e-02
8.0167651176452637e-01    -1.2636690400540829e-02
8.0964988470077515e-01    -1.2318540364503860e-02
8.1727421283721924e-01    -1.2006459757685661e-02
8.2456529140472412e-01    -1.1700860224664211e-02
8.3154302835464478e-01    -1.1401879601180553e-02
8.3823060989379883e-01    -1.1109369806945324e-02
8.4465438127517700e-01    -1.0822989977896214e-02
8.5084211826324463e-01    -1.0542180389165878e-02
8.5682058334350586e-01    -1.0266309604048729e-02
8.6261457204818726e-01    -9.9947350099682808e-03
8.6824560165405273e-01    -9.7268307581543922e-03
8.7373161315917969e-01    -9.4620352610945702e-03
8.7908709049224854e-01    -9.1998651623725891e-03
8.8432288169860840e-01    -8.9399246498942375e-03
8.8944762945175171e-01    -8.6818886920809746e-03
8.9446800947189331e-01    -8.4254676476120949e-03
8.9938980340957642e-01    -8.1703849136829376e-03
9.0421867370605469e-01    -7.9163741320371628e-03
9.0895968675613403e-01    -7.6631731353700161e-03
9.1361761093139648e-01    -7.4105272069573402e-03
9.1819709539413452e-01    -7.1581969968974590e-03
9.2270249128341675e-01    -6.9059599190950394e-03
9.2713749408721924e-01    -6.6536171361804008e-03
9.3150579929351807e-01    -6.4009609632194042e-03
9.3581271171569824e-01    -6.1476398259401321e-03
9.4006627798080444e-01    -5.8930288068950176e-03
9.4427782297134399e-01    -5.6361812166869640e-03
9.4846129417419434e-01    -5.3758481517434120e-03
9.5263278484344482e-01    -5.1105199381709099e-03
9.5680928230285645e-01    -4.8384792171418667e-03
9.6100771427154541e-01    -4.5578470453619957e-03
9.6524399518966675e-01    -4.2666061781346798e-03
9.6953302621841431e-01    -3.9626061916351318e-03
9.7417801618576050e-01    -3.6217779852449894e-03
9.7823899984359741e-01    -3.3126980997622013e-03
9.8176157474517822e-01    -3.0350910965353251e-03
9.8479390144348145e-01    -2.7881369460374117e-03
9.8738551139831543e-01    -2.5704719591885805e-03
9.8958659172058105e-01    -2.3802719078958035e-03
9.9144560098648071e-01    -2.2153940517455339e-03
9.9300819635391235e-01    -2.0735019352287054e-03
9.9431639909744263e-01    -1.9521909998729825e-03
9.9540787935256958e-01    -1.8490840448066592e-03
9.9631589651107788e-01    -1.7619020072743297e-03
9.9706947803497314e-01    -1.6885220538824797e-03
9.9769377708435059e-01    -1.6270029591396451e-03
9.9821001291275024e-01    -1.5756039647385478e-03
9.9863630533218384e-01    -1.5327850123867393e-03
9.9898797273635864e-01    -1.4972039498388767e-03
9.9927788972854614e-01    -1.4676980208605528e-03
9.9951660633087158e-01    -1.4432739699259400e-03
9.9971300363540649e-01    -1.4230860397219658e-03
9.9987459182739258e-01    -1.4064209535717964e-03
1.0000070333480835e+00    -1.3926780084148049e-03
