0.98327908011908700,-0.11138670795071800,,
0.98321188468032100,-0.11131643401018800,,
0.98313012014910800,-0.11123100190294900,,
0.98303057090419600,-0.11112715370679700,,
0.98290945309877500,-0.11100101554708100,,
0.98276211464232700,-0.11084789601711900,,
0.98258295321700300,-0.11066218017803200,,
0.98236511961339400,-0.11043711818383600,,
0.98210054693205600,-0.11016476407828600,,
0.98177938369282300,-0.10983563974087400,,
0.98138974668705500,-0.10943855905897400,,
0.98091773573645900,-0.10896059698730300,,
0.98034646038570100,-0.10838663811466300,,
0.97965628515611800,-0.10769955513388100,,
0.97882390581038900,-0.10687993433526700,,
0.97782229803368200,-0.10590632597598900,,
0.97662060303622800,-0.10475563063177700,,
0.97518361925589400,-0.10340348458942500,,
0.97347235268023500,-0.10182533561394700,,
0.97144400970539800,-0.09999744567861260,,
0.96905340859705100,-0.09789866013121680,,
0.96625370946967500,-0.09551180236661350,,
0.96360443956204000,-0.09331882436104540,,
0.96092000728597500,-0.09115724875693750,,
0.95820050247985700,-0.08902533185012740,,
0.95544496378264600,-0.08692048049426350,,
0.95265123291182200,-0.08483914365552000,,
0.94981590113576400,-0.08277678381111520,,
0.94693429457323900,-0.08072791036763950,,
0.94400094273154900,-0.07868634316180220,,
0.94100938814937700,-0.07664519784243080,,
0.93795270366176400,-0.07459732811054460,,
0.93482375436477200,-0.07253560985136550,,
0.93161564743747100,-0.07045338745397840,,
0.92832273780811200,-0.06834513695568290,,
0.92494018156052300,-0.06620643753224110,,
0.92146441854545100,-0.06403420481857390,,
0.91789300718907100,-0.06182634145469770,,
0.91422333518162500,-0.05958069220169950,,
0.91045241015847800,-0.05729478888268340,,
0.90657685246113100,-0.05496586543358670,,
0.90259301799051000,-0.05259101846678100,,
0.89849700720214000,-0.05016718608789910,,
0.89428433252166800,-0.04769115765380880,,
0.88995014606069200,-0.04515964906366460,,
0.88548874864930800,-0.04256908617485800,,
0.88089329414039200,-0.03991539277084330,,
0.87615528705695200,-0.03719351610487700,,
0.87126296148753200,-0.03439639126022960,,
0.86620131075431000,-0.03151473508142480,,
0.86095188198756900,-0.02853692379133770,,
0.85549221628475300,-0.02544864134574470,,
0.84979687807990500,-0.02223349316558200,,
0.84383846606252600,-0.01887365849012800,,
0.83758920524877500,-0.01535098993543050,,
0.83102339213766900,-0.01164868033164650,,
0.82411833970148600,-0.00775205646024067,,
0.81685481225316700,-0.00364905768046290,,
0.80921698122212300,0.00066966994142696,,
0.80119165508746000,0.00521109586737106,,
0.79276648712045700,0.00998089913169358,,
0.78392984730806500,0.01498333375930050,,
0.77467049582282600,0.02022109238549400,,
0.76497798356097000,0.02569475613964350,,
0.73261410000000000,0.03250782940000000,,
0.72050929070000000,0.03341392060000000,,
0.70789420600000000,0.03432590140000000,,
0.69476729630000000,0.03523023050000000,,
0.68112999200000000,0.03611039000000000,,
0.66698700190000000,0.03694678840000000,,
0.65234589580000000,0.03771679100000000,,
0.63721817730000000,0.03839946170000000,,
0.62161892650000000,0.03898768870000000,,
0.60556691880000000,0.03947877140000000,,
0.58908522129999900,0.03987148030000000,,
0.57220071550000000,0.04016581180000000,,
0.55494451519999900,0.04036273060000000,,
0.53735142949999900,0.04046393930000000,,
0.51946038010000000,0.04047193010000000,,
0.50131392480000000,0.04039027909999990,,
0.48295760150000000,0.04022397850000000,,
0.46444040540000000,0.03997986020000000,,
0.44581350680000000,0.03966690970000000,,
0.42713031170000000,0.03929632900000000,,
0.40844580530000000,0.03888107089999990,,
0.38981580730000000,0.03843503070000000,,
0.37129649520000000,0.03797193990000000,,
0.35294389720000000,0.03750379010000000,,
0.33481270070000000,0.03703897070000000,,
0.31695649030000000,0.03657308970000000,,
0.29942628740000000,0.03609436010000000,,
0.28227040170000000,0.03559194880000000,,
0.26553410290000000,0.03505701940000000,,
0.24925859270000000,0.03448332849999990,,
0.23348119850000000,0.03386731820000000,,
0.21823459860000000,0.03320794180000000,,
0.20354700090000000,0.03250633930000000,,
0.18944180010000000,0.03176534180000000,,
0.17593750360000000,0.03098887020000000,,
0.16304770110000000,0.03018143960000000,,
0.15078149740000000,0.02934762090000000,,
