0.09795963249845403,-0.01128782114042744,0.0
0.09795291295457738,-0.011280793746374404,0.0
0.09794473650145605,-0.011272250535650528,0.0
0.09793478157696488,-0.011261865716035338,0.0
0.0979226697964228,-0.011249251900063768,0.0
0.09790793595077797,-0.011233939947067586,0.0
0.09789001980824563,-0.01121536836315883,0.0
0.09786823644788475,-0.01119286216373922,0.0
0.09784177917975088,-0.011165626753184206,0.0
0.09780966285582757,-0.011132714319443042,0.0
0.09777069915525086,-0.01109300625125308,0.0
0.09772349806019116,-0.01104521004408596,0.0
0.09766637052511534,-0.01098781415682193,0.0
0.09759735300215715,-0.010919105858743785,0.0
0.09751411506758416,-0.010837143778882383,0.0
0.09741395428991348,-0.010739782942954575,0.0
0.09729378479016805,-0.010624713408533316,0.0
0.09715008641213467,-0.010489498804298137,0.0
0.09697895975456877,-0.010331683906750306,0.0
0.09677612545708508,-0.010148894913216838,0.0
0.09653706534625042,-0.009939016358477264,0.0
0.09625709543351281,-0.009700330582016956,0.0
0.09599216844274931,-0.009481032781460116,0.0
0.09572372521514275,-0.009264875221049332,0.0
0.095451774734531,-0.009051683530368339,0.0
0.09517622086480994,-0.008841198394781936,0.0
0.09489684777772743,-0.008633064710907579,0.0
0.09461331460012165,-0.008426828726467103,0.0
0.09432515394386924,-0.008221941382119543,0.0
0.09403181875970022,-0.00801778466153582,0.0
0.09373266330148307,-0.00781367012959867,0.0
0.09342699485272168,-0.007608883156410051,0.0
0.09311409992302246,-0.00740271133049214,0.0
0.09279328923029236,-0.007194489090753427,0.0
0.09246399826735648,-0.0069836640409238785,0.0
0.0921257426425976,-0.0067697940985797156,0.0
0.09177816634109039,-0.006552570827212978,0.0
0.09142102520545244,-0.006331784490825354,0.0
0.09105405800470784,-0.006107219565525541,0.0
0.09067696550239308,-0.005878629233623929,0.0
0.09028940973265837,-0.005645736888714257,0.0
0.08989102628559632,-0.005408252192033698,0.0
0.0894814252067593,-0.005165868954145505,0.0
0.08906015773871208,-0.004918266110736463,0.0
0.08862673909261444,-0.004665115251722038,0.0
0.08818059935147607,-0.004406058962841397,0.0
0.08772105390058449,-0.004140689622439921,0.0
0.08724725319224047,-0.0038685019558432976,0.0
0.08675802063529853,-0.0035887894713785527,0.0
0.0862518555619763,-0.0033006238534980816,0.0
0.08572691268530219,-0.003002842724489361,0.0
0.0851809461150206,-0.0026940144799300716,0.0
0.08461141229453582,-0.002372499661913794,0.0
0.08401557109279788,-0.002036516194368387,0.0
0.08339064501142282,-0.0016842493388986557,0.0
0.0827340637003122,-0.0013140183785202387,0.0
0.08204355845669392,-0.0009243559913796662,0.0
0.08131720571186199,-0.000514056113401884,0.0
0.0805534226087576,-8.218335121289889e-05,0.0
0.07975088999529133,0.00037195924138151205,0.0
0.07890837319859101,0.0008489395678137712,0.0
0.07802470921735176,0.0013491830305744634,0.0
0.07709877406882794,0.001872958893193808,0.0
0.07612952284264235,0.0024203252686087607,0.0
0.07326141,0.00325078294,0.0
0.07205092907,0.00334139206,0.0
0.0707894206,0.00343259014,0.0
0.06947672963,0.00352302305,0.0
0.0681129992,0.003611039,0.0
0.06669870019,0.0036946788400000004,0.0
0.06523458958,0.0037716791,0.0
0.06372181773,0.00383994617,0.0
0.06216189265,0.00389876887,0.0
0.060556691880000006,0.00394787714,0.0
0.058908522129999995,0.00398714803,0.0
0.05722007155,0.00401658118,0.0
